x,y,u,v,p
0.188811189,0.003451545,0.068926496,-1.24937E-05,8.738988395
0.163327103,0.014596532,0.274809006,2.62017E-05,8.826447589
0.174002393,0.009132718,0.1769135,-6.41172E-05,8.789894572
0.170175443,0.013264891,0.251266565,-2.95116E-06,8.803470143
0.180808008,0.009006304,0.174636344,-3.34042E-05,8.767159834
0.152991899,0.027341254,0.477936053,-3.68141E-05,8.864517415
0.142268119,0.044783044,0.704782523,-0.00011234,8.900795428
0.150785907,0.036301965,0.60052648,-0.000281501,8.871830494
0.161720627,0.023675369,0.423070994,0.000152958,8.832537535
0.189436844,0.005950143,0.117290764,-2.85254E-05,8.736679812
0.195804196,0.003460401,0.069114878,4.63565E-06,8.71413782
0.150021549,0.056840229,0.825363627,-0.000344801,8.872140305
0.151459944,0.086580465,0.996010664,1.12653E-06,8.868752588
0.148290528,0.097816274,1.013921688,-7.07449E-05,8.879646915
0.137978123,0.131617887,0.913232875,0.000553605,8.912154913
0.150213155,0.106742712,1.009022114,-2.26102E-05,8.869952117
0.146249047,0.113583957,0.995185457,0.000119549,8.887391848
0.141422784,0.121904778,0.965596752,8.7126E-05,8.901556897
0.13296774,0.14130343,0.841685344,0.000452322,8.933635327
0.13139463,0.152518124,0.733537244,8.83175E-05,8.937105306
0.138192335,0.16449389,0.591347079,-4.828E-05,8.915511574
0.144880418,0.173897729,0.459534477,-0.00037623,8.890438506
0.142884927,0.138755456,0.861879125,0.000343069,8.898060309
0.154524013,0.190673643,0.180625663,2.54025E-05,8.857185376
0.151185973,0.186332863,0.258451467,-1.01725E-05,8.869466032
0.151500411,0.179396855,0.374403092,-0.000121632,8.866584026
0.167211329,0.193877022,0.120485947,-3.91044E-05,8.813062011
0.167832168,0.196455041,0.070679889,-1.61329E-05,8.811068701
0.161613082,0.190710724,0.179871999,-0.000107815,8.832987173
0.174825175,0.196451516,0.070713807,7.72919E-07,8.786883945
0.174319368,0.193820313,0.121504422,6.10857E-07,8.788659184
0.154591384,0.076686887,0.95908218,-0.000123204,8.857440887
0.158064896,0.067124612,0.904612454,-1.25736E-05,8.844761093
0.187947479,0.009048793,0.175493244,-8.40157E-05,8.74182163
0.169396135,0.020021886,0.365253557,-6.67865E-05,8.806820741
0.176936749,0.014989447,0.281660148,-5.35903E-05,8.779695121
0.184199084,0.013247005,0.251024331,-0.000165097,8.756079196
0.159219828,0.034283028,0.575245845,0.000440542,8.837935653
0.154519499,0.047226076,0.730929196,-5.22748E-05,8.855661379
0.167335854,0.0304535,0.523273339,-0.000120413,8.81511011
0.19661658,0.005927348,0.11686195,1.12536E-05,8.711296484
0.202797203,0.003478074,0.069446318,4.31316E-06,8.689634119
0.194731691,0.008850921,0.171856781,4.31969E-05,8.718173064
0.203522294,0.006041598,0.119042316,1.41776E-05,8.6870037
0.20979021,0.003500785,0.06983142,3.30631E-05,8.664924072
0.161927051,0.056991229,0.826535821,0.000237011,8.83258198
0.159002329,0.093778183,1.009895478,0.000139298,8.842230026
0.162097767,0.084756381,0.990561251,5.02233E-05,8.833269802
0.156801527,0.103035222,1.013218036,0.000540234,8.849789859
0.164021351,0.100629267,1.013656432,-1.12144E-05,8.824419108
0.148206138,0.131612746,0.913110326,-0.000192103,8.879983751
0.155651028,0.112341783,0.99868664,4.62222E-05,8.852737498
0.152376233,0.122000251,0.96505481,-0.000112731,8.864302271
0.142724658,0.149893183,0.761846557,0.00065885,8.897051757
0.146873598,0.162413067,0.617276272,-0.000525761,8.881356447
0.153235904,0.168550482,0.536593634,-0.000100963,8.863209093
0.151968928,0.141697165,0.838228987,-7.29034E-05,8.867868903
0.158579339,0.184829587,0.284780182,-0.000126892,8.843260951
0.159635624,0.175387785,0.43706975,-0.000126966,8.839175931
0.168655074,0.190721334,0.179594851,-3.7802E-05,8.807434694
0.165534003,0.18653105,0.254816268,-0.000101507,8.81889043
0.181205724,0.19391719,0.11967291,-1.08128E-05,8.764884054
0.181818182,0.196444581,0.070857068,-2.55294E-06,8.762634548
0.176537213,0.190084518,0.191153873,-6.60371E-05,8.781978342
0.165855067,0.075186739,0.951825574,0.000214521,8.817242261
0.169420101,0.06607369,0.897570428,0.000321264,8.808275222
0.171573531,0.083078465,0.984750149,0.000437689,8.796768701
0.191099872,0.014358217,0.270718087,1.79857E-05,8.73011736
0.176023438,0.02449635,0.435417933,-2.22114E-06,8.782913222
0.183941009,0.02020175,0.368298705,-0.000109965,8.758623599
0.167809337,0.04434072,0.699863622,2.14492E-05,8.812026537
0.174478466,0.034667596,0.579399061,-0.000276414,8.786697331
0.201431625,0.008963932,0.173899212,-3.59617E-05,8.693956433
0.198210291,0.013005741,0.246729457,5.91683E-05,8.706451913
0.210316269,0.00601857,0.118498409,7.48883E-05,8.6631223
0.216783217,0.003523681,0.07018894,1.18359E-05,8.641068084
0.208991366,0.008997419,0.174461382,0.00018872,8.668310505
0.173906744,0.055901914,0.816527747,1.4113E-05,8.790265475
0.178500536,0.064261352,0.884287409,-0.000252087,8.775686371
0.217360031,0.006146369,0.120825602,2.55993E-05,8.639160622
0.223776224,0.003542688,0.070571044,-1.32539E-05,8.617401519
0.170007698,0.093363523,1.009577254,-7.72836E-05,8.799995807
0.164505128,0.109420579,1.005442851,-1.33131E-07,8.820684861
0.170819781,0.103298888,1.012836229,-0.000702599,8.797775027
0.157786548,0.131806789,0.911962923,-7.22377E-05,8.845788138
0.164172454,0.120745768,0.971081845,-0.0002647,8.824324719
0.155122965,0.154970919,0.70767526,0.000562599,8.854049234
0.160857411,0.164776865,0.58665292,7.73177E-05,8.835287201
0.16182628,0.142353287,0.832433626,-0.000124985,8.832414605
0.166106059,0.179883756,0.366622992,-0.000176108,8.816456665
0.167208697,0.169468616,0.524317614,9.76742E-05,8.811807133
0.172717124,0.184960991,0.282387852,-0.000121018,8.79420237
0.18807801,0.193776407,0.122319126,-1.39289E-05,8.7411352
0.188811189,0.196436222,0.071001546,-5.7269E-06,8.738799206
0.182740999,0.190928049,0.175743102,5.2185E-05,8.758879744
0.179584987,0.186583871,0.253772588,-2.45265E-05,8.770747848
0.181573103,0.087523578,0.999575575,-0.000246637,8.765366309
0.178317295,0.07455128,0.949245893,7.96571E-05,8.773666418
0.197643155,0.019653114,0.359441552,2.31358E-05,8.707885079
0.190857867,0.022674507,0.407029409,0.000100724,8.730517508
0.184529044,0.031444972,0.537212806,-0.000195345,8.750969256
0.178966446,0.04577816,0.715975858,0.000148612,8.774889846
0.204859774,0.015118883,0.283729382,0.000112448,8.682233016
0.215453694,0.009561384,0.184694994,2.99983E-05,8.644791796
0.212060362,0.013306799,0.251942334,0.000175088,8.656466101
0.185650023,0.057315181,0.829876559,7.51803E-05,8.750655263
0.185271726,0.067487122,0.906598079,-0.000570329,8.749402374
0.224470439,0.006141924,0.120782811,-3.62055E-05,8.615217649
0.230769231,0.00355684,0.070914359,-2.66093E-05,8.594179439
0.222811131,0.00931569,0.180233457,-3.55807E-05,8.621444903
0.180755438,0.100672693,1.015287439,1.50509E-05,8.768399913
0.175679591,0.112723844,0.998164736,-0.000283855,8.783355675
0.168556181,0.132732123,0.905712116,-6.29736E-05,8.807216989
0.174682054,0.124674112,0.952244193,-0.000135526,8.788483823
0.168378294,0.155456692,0.702752898,1.05005E-05,8.812685772
0.171763005,0.141755191,0.837122484,-0.000312533,8.797520133
0.173901489,0.175501697,0.435412532,-0.000286687,8.789214076
0.174373303,0.165804903,0.573231325,0.000184529,8.784237117
0.180291135,0.179812585,0.367693163,-4.67226E-05,8.768684834
0.178537887,0.158645812,0.664434304,0.000170513,8.778788385
0.195218967,0.193715826,0.12341897,-9.38925E-06,8.716493688
0.195804196,0.196429676,0.071103221,-6.46447E-06,8.714477316
0.190598112,0.189903396,0.194414234,-0.00011546,8.732660959
0.186610374,0.184955965,0.282353315,-1.29091E-06,8.746838818
0.2020253,0.193633501,0.125006898,-3.30354E-06,8.692946685
0.202797203,0.196428617,0.071108575,-3.29416E-06,8.690422098
0.188561178,0.095113281,1.011031346,-6.13904E-05,8.736484168
0.191443268,0.088241502,1.000155559,-0.000101104,8.731092796
0.190350926,0.077643589,0.964017809,-7.7116E-05,8.733175006
0.231358359,0.006174724,0.121509795,-6.21202E-05,8.592016212
0.237762238,0.00356532,0.071139478,-5.61341E-06,8.569702097
0.204004097,0.022456505,0.403594516,4.29804E-05,8.684336048
0.19678531,0.030475021,0.523913352,-5.08445E-05,8.712364
0.189159246,0.045653174,0.714413433,-9.10538E-05,8.735363782
0.195325974,0.054110087,0.800210901,4.05142E-05,8.720633691
0.211344099,0.020017607,0.365200531,0.000217705,8.658166891
0.218649461,0.015163081,0.284630287,-4.56644E-05,8.634518859
0.195782387,0.064391768,0.886440781,0.000181098,8.71265994
0.229850875,0.009337552,0.180770839,-0.000113853,8.596879404
0.225834093,0.013559978,0.256504627,-0.000175768,8.611368585
0.190753749,0.10178415,1.013404595,0.000358313,8.731590234
0.187892967,0.110901506,1.00195771,-6.61151E-05,8.742248185
0.184771044,0.122455944,0.963272852,-5.69853E-05,8.7496832
0.180879619,0.135243406,0.889058983,-0.000171647,8.766539091
0.179065392,0.146924764,0.789892531,-0.000593759,8.771324758
0.183152697,0.169902047,0.518491357,0.000152129,8.755432396
0.187355774,0.176717239,0.416510441,0.000110336,8.744269096
0.186788909,0.15662761,0.688264644,4.23784E-05,8.74439133
0.197529391,0.189856466,0.195260801,4.617E-05,8.708492168
0.193833952,0.185723977,0.268710073,-0.000196573,8.720091431
0.194062213,0.178846388,0.383457394,-6.23405E-05,8.716834254
0.209208219,0.193796789,0.121970744,8.28384E-05,8.669106362
0.20979021,0.196434281,0.071071209,3.51386E-05,8.667262846
0.204043493,0.190256386,0.188072624,3.11268E-05,8.686040613
0.216090221,0.1937776,0.122470844,2.8419E-05,8.644779094
0.216783217,0.196443084,0.070955285,7.28165E-06,8.642254969
0.196831131,0.095512642,1.012281017,8.19176E-05,8.708896924
0.199837299,0.085368979,0.992674152,-2.6625E-06,8.69943699
0.203208947,0.07434715,0.94737909,-0.000341859,8.688653249
0.23827428,0.006164877,0.121376751,-1.69909E-05,8.567857219
0.244755245,0.003567191,0.071211258,-1.5427E-05,8.545550895
0.236554519,0.009649294,0.186511682,-4.66696E-05,8.573978808
0.24537806,0.00621949,0.12248363,-4.74933E-05,8.54294424
0.251748252,0.003565317,0.071197182,6.71014E-06,8.521004122
0.207754456,0.030028104,0.517391181,0.000282319,8.673202048
0.202601138,0.043822791,0.693105222,-0.000465443,8.69235282
0.202801155,0.056266067,0.820155319,-0.00022393,8.686429324
0.216801605,0.025007546,0.443878781,-0.00014146,8.642163322
0.225071793,0.020385732,0.3713479,-0.000314727,8.61531494
0.207867953,0.063575773,0.879893678,-0.000174623,8.671729464
0.232767833,0.015153705,0.284682356,-0.000107077,8.586655424
0.19987341,0.106537224,1.010660024,-0.000139816,8.698416737
0.196360682,0.11925138,0.976913601,-9.59583E-05,8.712332461
0.192496281,0.131507588,0.913768457,-0.000161686,8.725866152
0.18933171,0.143173019,0.825032394,8.99064E-05,8.736857819
0.193918112,0.168181681,0.542611575,8.6699E-05,8.721536092
0.196727654,0.152938336,0.729472387,0.000111542,8.712017198
0.200966425,0.183446289,0.308160343,0.000146176,8.697197254
0.201688643,0.174053178,0.45799595,0.000401057,8.696459266
0.211590494,0.189960479,0.1935623,0.000189086,8.660993184
0.207799012,0.185708322,0.26916516,0.0002797,8.673632701
0.222739666,0.194313771,0.112261415,2.89307E-05,8.6220663
0.223776224,0.196450469,0.070880154,1.89272E-05,8.618308431
0.21833205,0.190479272,0.184208551,2.99151E-06,8.636850465
0.230231468,0.193902864,0.120105975,-4.57623E-05,8.595560909
0.230769231,0.196452612,0.070813019,-2.17713E-05,8.593541773
0.206680559,0.095642283,1.012463737,4.87444E-07,8.674080267
0.210978367,0.08339851,0.986346392,7.33427E-05,8.66114046
0.215024814,0.071830828,0.933959616,6.08187E-05,8.647610988
0.24403075,0.009305969,0.180370597,-8.10588E-05,8.54840336
0.240017532,0.013848097,0.261629117,-5.96997E-05,8.562721365
0.253818402,0.006412395,0.126118042,2.99897E-05,8.513841155
0.258741259,0.003564159,0.071131231,1.10826E-06,8.496480009
0.25029173,0.010146649,0.195718334,6.08214E-05,8.525523073
0.214322475,0.037436246,0.616665308,0.000189504,8.650283356
0.212059351,0.052790839,0.787952431,1.38965E-05,8.656476613
0.222884541,0.031048369,0.531842555,-0.000294417,8.624852948
0.23140297,0.024549983,0.436579741,-0.000138891,8.59093263
0.21976864,0.06013025,0.853884358,8.43348E-05,8.632593262
0.239742867,0.020096073,0.366765141,-0.000117623,8.564087442
0.259831778,0.006552395,0.128825788,-7.59103E-06,8.492793493
0.265734266,0.003566034,0.071211114,-7.72888E-06,8.472216938
0.212723072,0.104776843,1.01228928,9.68842E-05,8.658529998
0.207866633,0.116137269,0.987980536,4.66288E-06,8.673383378
0.203903437,0.128204335,0.933632339,3.15304E-05,8.686892738
0.199673039,0.139465009,0.856502503,9.60742E-05,8.700464342
0.206869497,0.147297696,0.786798493,0.000125886,8.678993732
0.203885681,0.161468675,0.629990847,0.000107216,8.687190401
0.208672176,0.178331046,0.391982097,0.000365993,8.672223434
0.21003529,0.167940595,0.545279141,0.000229592,8.667143662
0.215173569,0.183817372,0.302078479,6.5675E-05,8.648324114
0.224744683,0.190711049,0.180005749,8.76576E-05,8.615066085
0.221881875,0.185925344,0.265440836,6.42302E-05,8.624976738
0.237134974,0.193769329,0.122600601,-1.49139E-05,8.571194536
0.237762238,0.19644745,0.070851189,-3.60008E-06,8.569046281
0.231748767,0.190310169,0.187253644,-0.000151021,8.58994128
0.242794959,0.193607396,0.125645076,1.34928E-05,8.551217494
0.244755245,0.19643691,0.071073519,3.50761E-07,8.544814047
0.219383914,0.092951834,1.009723247,-0.000167014,8.635610966
0.223634684,0.104215805,1.012600035,-6.24224E-05,8.619357707
0.221812331,0.08032496,0.975191513,-5.69268E-05,8.625412755
0.226512664,0.069210225,0.918444381,5.80791E-06,8.609964218
0.246683828,0.015957682,0.298403758,-3.82304E-05,8.538349581
0.257297105,0.010113115,0.1950629,-6.61947E-05,8.501346294
0.253773514,0.014227607,0.268332135,-1.49805E-05,8.513854391
0.223878039,0.045365452,0.711142198,-0.000316138,8.614849199
0.230463298,0.035033157,0.584254578,0.000349942,8.592293332
0.23807553,0.03013874,0.518513502,-3.1282E-05,8.570286644
0.231236425,0.05771144,0.832997649,-0.000370343,8.592314632
0.245522272,0.023758443,0.424360152,-0.000131243,8.541013326
0.266258618,0.006130321,0.12082465,-2.81219E-05,8.470398479
0.272727273,0.003570836,0.071356328,-2.0412E-05,8.44838574
0.264479575,0.009587572,0.185555498,-2.30662E-05,8.476788579
0.273369193,0.006164728,0.121568484,-4.70412E-05,8.446011529
0.27972028,0.003575418,0.07147456,6.32345E-06,8.423400306
0.219183225,0.114793535,0.992471066,0.000238029,8.63481017
0.228534539,0.113592192,0.995737009,0.000282167,8.601456835
0.215358598,0.125922336,0.94607191,-0.000131485,8.64727102
0.211336557,0.13652559,0.878851558,-6.12682E-05,8.662049683
0.215627522,0.144177039,0.815519428,-0.000171104,8.648777006
0.214100717,0.156053327,0.694307282,8.3087E-05,8.652691275
0.216370114,0.17502052,0.442956478,-0.000253565,8.643549302
0.217419445,0.165121708,0.582647916,-0.000122655,8.635196723
0.222715253,0.178935424,0.382209775,-4.01506E-05,8.623079967
0.228820702,0.18397048,0.299413406,-1.88329E-05,8.600205714
0.23909864,0.189874338,0.195137437,2.32931E-05,8.564052649
0.23546061,0.185798335,0.267714708,-7.98053E-05,8.576383975
0.251137995,0.193804246,0.121941424,3.50719E-06,8.523290741
0.251748252,0.196425311,0.071307444,5.50759E-06,8.520842024
0.246246902,0.189673216,0.198874857,-1.31494E-05,8.540483622
0.229461117,0.096677102,1.012561273,0.000172628,8.600424707
0.233752241,0.103642624,1.012955603,0.000154972,8.585857447
0.230086452,0.087436042,0.997678579,-0.000137117,8.596674549
0.233627796,0.077716319,0.963852619,-0.000196763,8.585631207
0.237605979,0.067549645,0.907665954,-0.000368625,8.570906544
0.253112318,0.02075186,0.377384296,-4.95692E-05,8.516052695
0.260826833,0.015722383,0.29449443,-9.62877E-05,8.488411717
0.237134734,0.043327178,0.688789653,-0.000301562,8.571210225
0.244187042,0.034067605,0.571692255,-0.000263177,8.546526029
0.242825119,0.057095493,0.827571859,-0.000543182,8.552640182
0.251871536,0.030329604,0.52124654,-0.000354189,8.519736302
0.271971358,0.009333602,0.181005585,-0.00012325,8.450634414
0.268153256,0.013813879,0.261330156,-0.000192004,8.464594826
0.280488903,0.006182311,0.121942056,1.24941E-06,8.420631502
0.286713287,0.003576786,0.071533412,-2.61242E-05,8.399977232
0.278978778,0.009364108,0.181657059,6.2723E-07,8.425997692
0.226425765,0.12377161,0.957335876,0.000516074,8.609532839
0.234224416,0.120274934,0.972428648,0.000201231,8.582730708
0.237976515,0.112340285,0.998841712,1.64519E-05,8.570733373
0.258741259,0.196417225,0.07150735,1.35682E-05,8.496587281
0.258258458,0.193817526,0.121751044,3.46608E-05,8.498243788
0.223381693,0.136033788,0.883055985,2.46023E-05,8.618023745
0.223063411,0.147508771,0.784083577,-0.000247234,8.618122786
0.221721675,0.158659688,0.663781532,-0.000184445,8.625789179
0.224654543,0.168491115,0.537989939,-0.000133873,8.610327506
0.229390717,0.17638771,0.421519818,5.04768E-05,8.598840013
0.235851927,0.178828811,0.384053755,-2.22807E-05,8.572921133
0.242391966,0.183882595,0.300949855,2.37898E-05,8.553511775
0.252651394,0.190795655,0.178382735,9.14656E-05,8.51673017
0.249406455,0.186075066,0.262884697,7.16808E-05,8.528413953
0.238002092,0.09457952,1.010907783,-5.53757E-05,8.566128914
0.242414141,0.102781187,1.013495504,-0.000251253,8.554753107
0.241469507,0.08555365,0.992590623,-0.000195606,8.557180935
0.244392967,0.076218298,0.956935915,-0.000281262,8.54796075
0.247708115,0.067256422,0.905575761,-0.000419234,8.534530764
0.252164069,0.074348122,0.947103322,-0.000537029,8.518018973
0.259995925,0.024515443,0.43637373,-0.000220107,8.492013553
0.267692743,0.020821788,0.379055422,-0.000228383,8.468404333
0.249897943,0.043887391,0.695387309,-0.000244829,8.526690818
0.253468365,0.057779642,0.833503612,-0.000785488,8.515521935
0.258523985,0.035576831,0.59180383,-0.001090751,8.497203663
0.275026065,0.015151056,0.284944182,-0.000111683,8.439507547
0.287354835,0.006177392,0.121959516,-8.14563E-05,8.397488475
0.293706294,0.003573766,0.071574361,-2.6638E-05,8.375608975
0.286006492,0.009309687,0.180805984,-0.00013927,8.402117059
0.282150633,0.013517112,0.256354575,-0.000132021,8.414935722
0.235847482,0.130291078,0.921505379,0.000493768,8.576340382
0.242297645,0.121423744,0.967790402,-1.00504E-06,8.552402443
0.246636106,0.112326461,0.998821899,-0.000291548,8.537921636
0.250608248,0.104833117,1.011474038,-0.000342595,8.523287093
0.265158227,0.193797058,0.122215441,3.13738E-05,8.474049409
0.265734266,0.19641759,0.071542383,1.09327E-05,8.472187245
0.260027404,0.19032761,0.187048652,2.99896E-05,8.492735785
0.272036629,0.193778864,0.122615462,2.68227E-05,8.450281366
0.272727273,0.196432609,0.071284458,8.67159E-06,8.447897653
0.232373938,0.142475224,0.831516943,0.000956643,8.588256088
